season,gameDate,gameID,period,eventOrder,teamName,playerName,gameTime,eventText,eventType,eventSubType,homeScore,homeTeam,awayScore,awayTeam,x,y
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,14,HSG Wetzlar,Josip Simic,4:51,Six Metre Goal Missed,goal,sixMetre,1,HSG Wetzlar,3,SG Flensburg-Handewitt,19.84,52.77
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,15,SG Flensburg-Handewitt,Marko Grgic,5:03,Ball Technical Fault,technicalFault,ballFault,1,HSG Wetzlar,3,SG Flensburg-Handewitt,73.51,74.17
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,16,HSG Wetzlar,David Cyrill Akakpo,5:42,Wing Goal Made,goal,wing,2,HSG Wetzlar,3,SG Flensburg-Handewitt,11.28,12.55
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,17,HSG Wetzlar,Stefan Cavor,5:42,Assist,assist,NA,2,HSG Wetzlar,3,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,18,SG Flensburg-Handewitt,Marko Grgic,6:40,Nine Metre Goal Made,goal,nineMetre,2,HSG Wetzlar,4,SG Flensburg-Handewitt,77.45,20.3
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,19,HSG Wetzlar,Philipp Ahouansou,7:20,Six Metre Goal Made,goal,sixMetre,3,HSG Wetzlar,4,SG Flensburg-Handewitt,22.64,58.86
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,20,SG Flensburg-Handewitt,Niclas Kirkeløkke,7:46,Nine Metre Goal Missed,goal,nineMetre,3,HSG Wetzlar,4,SG Flensburg-Handewitt,73.69,48.15
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,21,HSG Wetzlar,Dominik Mappes,8:04,Six Metre Goal Made,goal,sixMetre,4,HSG Wetzlar,4,SG Flensburg-Handewitt,17.92,78.41
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,22,SG Flensburg-Handewitt,Emil Jakobsen,8:12,Wing Goal Missed,goal,wing,4,HSG Wetzlar,4,SG Flensburg-Handewitt,88.2,10.52
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,23,HSG Wetzlar,Stefan Cavor,8:46,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,4,HSG Wetzlar,4,SG Flensburg-Handewitt,88.2,10.52
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,24,SG Flensburg-Handewitt,Emil Jakobsen,8:46,Seven Metre Penalty Caused,sevenMetrePenalty,caused,4,HSG Wetzlar,4,SG Flensburg-Handewitt,88.2,10.52
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,25,HSG Wetzlar,Ahmed Nafea,8:46,Seven Metre Penalty Made,goal,sevenMetrePenalty,5,HSG Wetzlar,4,SG Flensburg-Handewitt,88.2,10.52
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,26,SG Flensburg-Handewitt,Niclas Kirkeløkke,9:15,Nine Metre Goal Missed,goal,nineMetre,5,HSG Wetzlar,4,SG Flensburg-Handewitt,69.49,48.15
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,27,HSG Wetzlar,Stefan Cavor,9:50,Nine Metre Goal Made,goal,nineMetre,6,HSG Wetzlar,4,SG Flensburg-Handewitt,25,33.76
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,28,SG Flensburg-Handewitt,Lasse Møller,10:45,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,6,HSG Wetzlar,4,SG Flensburg-Handewitt,25,33.76
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,29,HSG Wetzlar,Dominik Mappes,10:45,Seven Metre Penalty Caused,sevenMetrePenalty,caused,6,HSG Wetzlar,4,SG Flensburg-Handewitt,25,33.76
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,30,SG Flensburg-Handewitt,Emil Jakobsen,10:45,Seven Metre Penalty Missed,goal,sevenMetrePenalty,6,HSG Wetzlar,4,SG Flensburg-Handewitt,25,33.76
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,31,HSG Wetzlar,Philipp Ahouansou,11:20,Six Metre Goal Made,goal,sixMetre,7,HSG Wetzlar,4,SG Flensburg-Handewitt,19.76,38.01
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,32,SG Flensburg-Handewitt,Emil Jakobsen,11:21,Nine Metre Goal Missed,goal,nineMetre,7,HSG Wetzlar,4,SG Flensburg-Handewitt,65.82,46.86
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,33,HSG Wetzlar,Dominik Mappes,11:57,Six Metre Goal Made,goal,sixMetre,8,HSG Wetzlar,4,SG Flensburg-Handewitt,20.19,42.62
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,34,HSG Wetzlar,Stefan Cavor,11:57,Assist,assist,NA,8,HSG Wetzlar,4,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,35,SG Flensburg-Handewitt,Niclas Kirkeløkke,12:07,Six Metre Goal Missed,goal,sixMetre,8,HSG Wetzlar,4,SG Flensburg-Handewitt,79.28,73.43
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,36,SG Flensburg-Handewitt,Emil Jakobsen,12:20,Wing Goal Made,goal,wing,8,HSG Wetzlar,5,SG Flensburg-Handewitt,90.73,9.23
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,37,HSG Wetzlar,Ahmed Nafea,12:42,Wing Goal Missed,goal,wing,8,HSG Wetzlar,5,SG Flensburg-Handewitt,11.71,89.67
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,38,SG Flensburg-Handewitt,Niclas Kirkeløkke,13:21,Turnover,turnover,NA,8,HSG Wetzlar,5,SG Flensburg-Handewitt,88.11,84.5
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,39,HSG Wetzlar,Josip Simic,13:31,Six Metre Goal Made,goal,sixMetre,9,HSG Wetzlar,5,SG Flensburg-Handewitt,22.64,40.59
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,40,HSG Wetzlar,Dominik Mappes,13:31,Assist,assist,NA,9,HSG Wetzlar,5,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,41,SG Flensburg-Handewitt,Lasse Møller,13:58,Nine Metre Goal Made,goal,nineMetre,9,HSG Wetzlar,6,SG Flensburg-Handewitt,74.91,47.23
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,42,HSG Wetzlar,Philipp Ahouansou,14:57,Six Metre Goal Missed,goal,sixMetre,9,HSG Wetzlar,6,SG Flensburg-Handewitt,21.77,44.83
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,43,SG Flensburg-Handewitt,Blaž Blagotinšek,14:57,Block,block,NA,9,HSG Wetzlar,6,SG Flensburg-Handewitt,21.77,44.83
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,44,HSG Wetzlar,Ahmed Nafea,15:13,Rule Technical Fault,technicalFault,ruleFault,9,HSG Wetzlar,6,SG Flensburg-Handewitt,9.09,88.01
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,45,SG Flensburg-Handewitt,Johannes Golla,15:27,Six Metre Goal Made,goal,sixMetre,9,HSG Wetzlar,7,SG Flensburg-Handewitt,79.9,56.64
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,46,SG Flensburg-Handewitt,Lasse Møller,15:27,Assist,assist,NA,9,HSG Wetzlar,7,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,47,HSG Wetzlar,Stefan Cavor,16:08,Six Metre Goal Missed,goal,sixMetre,9,HSG Wetzlar,7,SG Flensburg-Handewitt,23.51,39.48
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,48,SG Flensburg-Handewitt,Lasse Møller,16:51,Six Metre Goal Made,goal,sixMetre,9,HSG Wetzlar,8,SG Flensburg-Handewitt,81.12,24.35
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,49,SG Flensburg-Handewitt,NA,17:01,Goalkeeper Change,goalKeeperChange,NA,9,HSG Wetzlar,8,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,50,HSG Wetzlar,Ahmed Nafea,17:02,Wing Goal Made,goal,wing,10,HSG Wetzlar,8,SG Flensburg-Handewitt,9.97,86.53
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,51,HSG Wetzlar,Filip Vistorop,17:02,Assist,assist,NA,10,HSG Wetzlar,8,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,52,SG Flensburg-Handewitt,Kent Robin Tønnesen,17:02,Two Minutes Suspension,suspension,twoMinutes,10,HSG Wetzlar,8,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,53,SG Flensburg-Handewitt,Simon  Pytlick,17:22,Turnover,turnover,NA,10,HSG Wetzlar,8,SG Flensburg-Handewitt,83.48,9.04
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,54,SG Flensburg-Handewitt,Kevin Møller,17:29,Goalkeeper Change,goalKeeperChange,NA,10,HSG Wetzlar,8,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,55,HSG Wetzlar,Dominik Mappes,18:06,Six Metre Goal Made,goal,sixMetre,11,HSG Wetzlar,8,SG Flensburg-Handewitt,19.67,48.15
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,56,HSG Wetzlar,David Cyrill Akakpo,18:06,Assist,assist,NA,11,HSG Wetzlar,8,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,57,SG Flensburg-Handewitt,NA,18:12,Goalkeeper Change,goalKeeperChange,NA,11,HSG Wetzlar,8,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,58,SG Flensburg-Handewitt,Kevin Møller,18:58,Goalkeeper Change,goalKeeperChange,NA,11,HSG Wetzlar,8,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,59,HSG Wetzlar,Josip Simic,18:57,Two Minutes Suspension,suspension,twoMinutes,11,HSG Wetzlar,8,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,60,HSG Wetzlar,NA,18:58,Goalkeeper Change,goalKeeperChange,NA,11,HSG Wetzlar,8,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,61,SG Flensburg-Handewitt,Emil Jakobsen,18:59,Six Metre Goal Made,goal,sixMetre,11,HSG Wetzlar,9,SG Flensburg-Handewitt,87.06,11.81
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,62,SG Flensburg-Handewitt,Lasse Møller,18:59,Assist,assist,NA,11,HSG Wetzlar,9,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,63,HSG Wetzlar,Stefan Cavor,19:06,Six Metre Goal Made,goal,sixMetre,12,HSG Wetzlar,9,SG Flensburg-Handewitt,18.71,35.06
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,64,HSG Wetzlar,Anadin Suljakovic,19:11,Goalkeeper Change,goalKeeperChange,NA,12,HSG Wetzlar,9,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,65,SG Flensburg-Handewitt,Kent Robin Tønnesen,19:36,Six Metre Goal Made,goal,sixMetre,12,HSG Wetzlar,10,SG Flensburg-Handewitt,81.12,73.8
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,66,HSG Wetzlar,NA,19:41,Goalkeeper Change,goalKeeperChange,NA,12,HSG Wetzlar,10,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,67,HSG Wetzlar,David Cyrill Akakpo,20:35,Wing Goal Missed,goal,wing,12,HSG Wetzlar,10,SG Flensburg-Handewitt,10.4,12.55
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,68,HSG Wetzlar,Anadin Suljakovic,20:42,Goalkeeper Change,goalKeeperChange,NA,12,HSG Wetzlar,10,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,69,SG Flensburg-Handewitt,Simon  Pytlick,21:00,Six Metre Goal Made,goal,sixMetre,12,HSG Wetzlar,11,SG Flensburg-Handewitt,80.16,26.2
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,70,HSG Wetzlar,NA,21:05,Time Out by Team,timeOut,team,12,HSG Wetzlar,11,SG Flensburg-Handewitt,80.16,26.2
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,71,HSG Wetzlar,Niklas Theiß,21:34,Six Metre Goal Made,goal,sixMetre,13,HSG Wetzlar,11,SG Flensburg-Handewitt,21.94,50.37
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,72,SG Flensburg-Handewitt,Simon  Pytlick,21:43,Nine Metre Goal Missed,goal,nineMetre,13,HSG Wetzlar,11,SG Flensburg-Handewitt,73.78,49.08
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,73,HSG Wetzlar,Dominik Mappes,22:14,Ball Technical Fault,technicalFault,ballFault,13,HSG Wetzlar,11,SG Flensburg-Handewitt,21.68,71.59
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,74,SG Flensburg-Handewitt,Emil Jakobsen,22:19,Six Metre Goal Made,goal,sixMetre,13,HSG Wetzlar,12,SG Flensburg-Handewitt,76.57,48.15
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,75,SG Flensburg-Handewitt,Domen Novak,22:19,Assist,assist,NA,13,HSG Wetzlar,12,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,76,HSG Wetzlar,Ahmed Nafea,22:30,Six Metre Goal Made,goal,sixMetre,14,HSG Wetzlar,12,SG Flensburg-Handewitt,19.84,38.75
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,77,HSG Wetzlar,Niklas Theiß,22:30,Assist,assist,NA,14,HSG Wetzlar,12,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,78,SG Flensburg-Handewitt,Kent Robin Tønnesen,23:01,Six Metre Goal Made,goal,sixMetre,14,HSG Wetzlar,13,SG Flensburg-Handewitt,77.8,67.34
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,79,HSG Wetzlar,Filip Vistorop,23:10,Six Metre Goal Made,goal,sixMetre,15,HSG Wetzlar,13,SG Flensburg-Handewitt,16.43,76.57
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,80,SG Flensburg-Handewitt,Johannes Golla,23:45,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,15,HSG Wetzlar,13,SG Flensburg-Handewitt,16.43,76.57
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,81,HSG Wetzlar,Nikola Grahovac,23:45,Seven Metre Penalty Caused,sevenMetrePenalty,caused,15,HSG Wetzlar,13,SG Flensburg-Handewitt,16.43,76.57
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,82,SG Flensburg-Handewitt,Emil Jakobsen,23:45,Seven Metre Penalty Made,goal,sevenMetrePenalty,15,HSG Wetzlar,14,SG Flensburg-Handewitt,16.43,76.57
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,83,HSG Wetzlar,NA,24:53:00,Passive Play - change ball possession,passivePlay,NA,15,HSG Wetzlar,14,SG Flensburg-Handewitt,25.52,50.18
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,84,SG Flensburg-Handewitt,NA,26:15:00,Time Out by Team,timeOut,team,15,HSG Wetzlar,14,SG Flensburg-Handewitt,25.52,50.18
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,85,SG Flensburg-Handewitt,Kent Robin Tønnesen,26:21:00,Nine Metre Goal Missed,goal,nineMetre,15,HSG Wetzlar,14,SG Flensburg-Handewitt,67.74,26.57
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,86,SG Flensburg-Handewitt,Johannes Golla,26:59:00,Six Metre Goal Made,goal,sixMetre,15,HSG Wetzlar,15,SG Flensburg-Handewitt,80.33,73.8
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,87,SG Flensburg-Handewitt,Simon  Pytlick,26:59:00,Assist,assist,NA,15,HSG Wetzlar,15,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,88,HSG Wetzlar,Filip Vistorop,27:21:00,Ball Technical Fault,technicalFault,ballFault,15,HSG Wetzlar,15,SG Flensburg-Handewitt,18.53,24.17
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,89,SG Flensburg-Handewitt,Emil Jakobsen,28:20:00,Wing Goal Made,goal,wing,15,HSG Wetzlar,16,SG Flensburg-Handewitt,89.34,10.33
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,90,SG Flensburg-Handewitt,Luca Witzke,28:20:00,Assist,assist,NA,15,HSG Wetzlar,16,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,91,HSG Wetzlar,Filip Vistorop,29:35:00,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,15,HSG Wetzlar,16,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,92,SG Flensburg-Handewitt,Kent Robin Tønnesen,29:35:00,Seven Metre Penalty Caused,sevenMetrePenalty,caused,15,HSG Wetzlar,16,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,1,93,HSG Wetzlar,Ahmed Nafea,29:35:00,Seven Metre Penalty Missed,goal,sevenMetrePenalty,15,HSG Wetzlar,16,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,94,HSG Wetzlar,Stefan Cavor,30:41:00,Six Metre Goal Missed,goal,sixMetre,15,HSG Wetzlar,16,SG Flensburg-Handewitt,76.92,44.46
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,95,SG Flensburg-Handewitt,Marko Grgic,30:49:00,Six Metre Goal Made,goal,sixMetre,15,HSG Wetzlar,17,SG Flensburg-Handewitt,16.43,24.72
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,96,HSG Wetzlar,Lion Zacharias,31:12:00,Wing Goal Missed,goal,wing,15,HSG Wetzlar,17,SG Flensburg-Handewitt,88.64,11.44
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,97,SG Flensburg-Handewitt,Lasse Møller,31:29:00,Six Metre Goal Made,goal,sixMetre,15,HSG Wetzlar,18,SG Flensburg-Handewitt,17.57,75.65
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,98,HSG Wetzlar,Stefan Cavor,32:31:00,Nine Metre Goal Missed,goal,nineMetre,15,HSG Wetzlar,18,SG Flensburg-Handewitt,72.9,61.25
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,99,SG Flensburg-Handewitt,Blaž Blagotinšek,32:31:00,Block,block,NA,15,HSG Wetzlar,18,SG Flensburg-Handewitt,72.9,61.25
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,100,SG Flensburg-Handewitt,Emil Jakobsen,32:43:00,Wing Goal Made,goal,wing,15,HSG Wetzlar,19,SG Flensburg-Handewitt,10.05,91.88
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,101,SG Flensburg-Handewitt,Johannes Golla,32:43:00,Assist,assist,NA,15,HSG Wetzlar,19,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,102,HSG Wetzlar,NA,32:49:00,Time Out by Team,timeOut,team,15,HSG Wetzlar,19,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,103,HSG Wetzlar,Philipp Ahouansou,33:10:00,Nine Metre Goal Missed,goal,nineMetre,15,HSG Wetzlar,19,SG Flensburg-Handewitt,73.95,47.79
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,104,SG Flensburg-Handewitt,Marko Grgic,33:50:00,Nine Metre Goal Missed,goal,nineMetre,15,HSG Wetzlar,19,SG Flensburg-Handewitt,24.48,61.25
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,105,HSG Wetzlar,Filip Vistorop,34:28:00,Six Metre Goal Made,goal,sixMetre,16,HSG Wetzlar,19,SG Flensburg-Handewitt,80.07,34.13
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,106,SG Flensburg-Handewitt,Niclas Kirkeløkke,34:33:00,Nine Metre Goal Missed,goal,nineMetre,16,HSG Wetzlar,19,SG Flensburg-Handewitt,27.1,39.85
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,107,HSG Wetzlar,Dominik Mappes,35:35:00,Nine Metre Goal Made,goal,nineMetre,17,HSG Wetzlar,19,SG Flensburg-Handewitt,74.48,67.34
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,108,SG Flensburg-Handewitt,Lasse Møller,35:51:00,Ball Technical Fault,technicalFault,ballFault,17,HSG Wetzlar,19,SG Flensburg-Handewitt,24.04,78.41
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,109,HSG Wetzlar,Josip Simic,36:38:00,Six Metre Goal Made,goal,sixMetre,18,HSG Wetzlar,19,SG Flensburg-Handewitt,78.76,40.77
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,110,HSG Wetzlar,Dominik Mappes,36:38:00,Assist,assist,NA,18,HSG Wetzlar,19,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,111,SG Flensburg-Handewitt,Lasse Møller,37:07:00,Six Metre Goal Made,goal,sixMetre,18,HSG Wetzlar,20,SG Flensburg-Handewitt,19.41,66.42
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,112,HSG Wetzlar,Philipp Ahouansou,37:19:00,Six Metre Goal Made,goal,sixMetre,19,HSG Wetzlar,20,SG Flensburg-Handewitt,79.63,69.74
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,113,SG Flensburg-Handewitt,Lasse Møller,37:23:00,Turnover,turnover,NA,19,HSG Wetzlar,20,SG Flensburg-Handewitt,25.09,71.59
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,114,SG Flensburg-Handewitt,NA,37:35:00,Time Out by Team,timeOut,team,19,HSG Wetzlar,20,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,115,HSG Wetzlar,Lion Zacharias,37:35:00,Six Metre Goal Made,goal,sixMetre,20,HSG Wetzlar,20,SG Flensburg-Handewitt,82.26,20.3
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,116,HSG Wetzlar,Stefan Cavor,37:35:00,Assist,assist,NA,20,HSG Wetzlar,20,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,117,SG Flensburg-Handewitt,Niclas Kirkeløkke,37:56:00,Six Metre Goal Made,goal,sixMetre,20,HSG Wetzlar,21,SG Flensburg-Handewitt,19.41,30.44
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,118,HSG Wetzlar,Stefan Cavor,38:07:00,Six Metre Goal Made,goal,sixMetre,21,HSG Wetzlar,21,SG Flensburg-Handewitt,80.51,70.66
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,119,SG Flensburg-Handewitt,Marko Grgic,38:37:00,Nine Metre Goal Made,goal,nineMetre,21,HSG Wetzlar,22,SG Flensburg-Handewitt,25.17,48.34
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,120,HSG Wetzlar,David Cyrill Akakpo,39:18:00,Rule Technical Fault,technicalFault,ruleFault,21,HSG Wetzlar,22,SG Flensburg-Handewitt,87.41,87.08
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,121,SG Flensburg-Handewitt,Emil Jakobsen,39:24:00,Ball Technical Fault,technicalFault,ballFault,21,HSG Wetzlar,22,SG Flensburg-Handewitt,25.35,79.89
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,122,HSG Wetzlar,Stefan Cavor,40:15:00,Nine Metre Goal Missed,goal,nineMetre,21,HSG Wetzlar,22,SG Flensburg-Handewitt,72.99,42.62
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,123,SG Flensburg-Handewitt,Domen Novak,40:32:00,Wing Goal Made,goal,wing,21,HSG Wetzlar,23,SG Flensburg-Handewitt,11.45,13.84
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,124,SG Flensburg-Handewitt,Marko Grgic,40:32:00,Assist,assist,NA,21,HSG Wetzlar,23,SG Flensburg-Handewitt,NA,NA
2025,8/30/2025,d41e6dd8-5ca5-11f0-a092-dfdc3d404345,2,125,HSG Wetzlar,NA,40:43:00,Goalkeeper Change,goalKeeperChange,NA,21,HSG Wetzlar,23,SG Flensburg-Handewitt,NA,NA
