"Season","GameDate","TeamName","OpponentName","Score","GameId"
1968,1969-02-28,"VfL Gummersbach","GWD Minden","28:13","aafefd63-3960-11ef-bfcd-ffa068a44a47"
1968,1969-03-01,"Füchse Berlin","TV 05/07 Hüttenberg","12:8","b6d4eb60-3960-11ef-a1db-2906cc9fb6bc"
1968,1968-11-02,"BSV Solingen 1898","Eintracht Hildesheim","17:14","b36bf1d7-3960-11ef-9a86-2906cc9fb6bc"
1968,1968-11-02,"TS Esslingen 1890","FRISCH AUF! Göppingen","13:16","b6f6366d-3960-11ef-99d5-2906cc9fb6bc"
1968,1969-01-11,"BSV Solingen 1898","Hamburger SV","8:14","ac787f7a-3960-11ef-8a75-ffa068a44a47"
1968,1969-03-01,"TV Hochdorf","FRISCH AUF! Göppingen","9:13","b4e3a104-3960-11ef-abfb-2906cc9fb6bc"
1968,1968-12-06,"FRISCH AUF! Göppingen","TV Hochdorf","25:17","b46b7824-3960-11ef-9c55-2906cc9fb6bc"
1968,1969-01-19,"TV 05/07 Hüttenberg","SpVgg 1887 Möhringen","12:10","b7814955-3960-11ef-b47a-2906cc9fb6bc"
1968,1968-10-05,"TSV Birkenau","SpVgg 1887 Möhringen","20:16","b5a3c737-3960-11ef-8e37-2906cc9fb6bc"
1968,1968-11-30,"VfL Gummersbach","Eintracht Hildesheim","28:12","aa6e3ada-3960-11ef-83f4-ffa068a44a47"
1968,1968-11-02,"TSV Birkenau","Füchse Berlin","16:15","b5c23d4e-3960-11ef-b776-2906cc9fb6bc"
1968,1968-11-09,"TV 05/07 Hüttenberg","TS Esslingen 1890","15:18","b70746d3-3960-11ef-9f7f-2906cc9fb6bc"
1968,1969-03-02,"RSV Mülheim/Ruhr","BSV Solingen 1898","15:16","b3e26bd7-3960-11ef-a733-2906cc9fb6bc"
1968,1968-11-16,"SpVgg 1887 Möhringen","TS Esslingen 1890","17:20","b7182767-3960-11ef-b756-2906cc9fb6bc"
1968,1969-01-18,"Eintracht Hildesheim","BSV Solingen 1898","12:15","b38df2ec-3960-11ef-959c-2906cc9fb6bc"
1968,1968-12-21,"THW Kiel","RSV Mülheim/Ruhr","17:8","b3d3791e-3960-11ef-9115-2906cc9fb6bc"
1968,1969-01-12,"RSV Mülheim/Ruhr","TuS 05 Wellinghofen","13:11","ad1185c5-3960-11ef-a1fb-ffa068a44a47"
1968,1969-01-18,"THW Kiel","GWD Minden","15:13","abcd00d3-3960-11ef-be73-ffa068a44a47"
1969,1969-10-09,"VfL Lübeck-Schwartau","Hamburger SV","17:23","9da17b0d-3960-11ef-8740-d3de5c174a65"
1969,1969-11-02,"Hamburger SV","TV Krefeld-Oppum 1894","18:15","9dec493d-3960-11ef-8f02-d3de5c174a65"
1969,1969-11-22,"RSV Mülheim/Ruhr","Hamburger SV","14:27","9dffe139-3960-11ef-9167-d3de5c174a65"
1969,1969-11-26,"TV Krefeld-Oppum 1894","TuS 05 Wellinghofen","18:12","9ed524de-3960-11ef-bdfc-d3de5c174a65"
1969,1969-09-14,"TuS 05 Wellinghofen","VfL Lübeck-Schwartau","14:12","9e48e17e-3960-11ef-bb5b-d3de5c174a65"
1969,1969-09-06,"SpVgg 1887 Möhringen","FRISCH AUF! Göppingen","10:15","a9ab2eb9-3960-11ef-b89d-ffa068a44a47"
1969,1969-12-20,"VfL Gummersbach","S3L Handball","24:10","9c5e72e7-3960-11ef-82ec-d3de5c174a65"
1969,1969-11-15,"TV Krefeld-Oppum 1894","VfL Lübeck-Schwartau","13:18","9f6d3a62-3960-11ef-abd1-d3de5c174a65"
1969,1969-09-20,"VfL Lübeck-Schwartau","TV Krefeld-Oppum 1894","23:16","9f132ace-3960-11ef-a3cd-d3de5c174a65"
1969,1969-09-07,"Hamburger SV","TuS 05 Wellinghofen","10:7","9d6b4f31-3960-11ef-8ec8-d3de5c174a65"
1969,1969-10-26,"Hamburger SV","THW Kiel","17:10","9dd9355d-3960-11ef-9c02-d3de5c174a65"
1969,1969-10-12,"TuS 05 Wellinghofen","TV Krefeld-Oppum 1894","13:11","9e7f9cc2-3960-11ef-8120-d3de5c174a65"
1969,1969-10-08,"TV Hochdorf","TSV 1896 Rintheim","14:14","a660d2ba-3960-11ef-aa12-ffa068a44a47"
1969,1969-09-06,"TS Esslingen 1890","Füchse Berlin","17:17","a89f763f-3960-11ef-be26-ffa068a44a47"
1969,1969-10-19,"TuS 05 Wellinghofen","Hamburger SV","14:8","9dc6544e-3960-11ef-b2d0-d3de5c174a65"
1969,1969-09-05,"RSV Mülheim/Ruhr","TV Krefeld-Oppum 1894","9:13","9ef23313-3960-11ef-9386-d3de5c174a65"
1969,1969-09-27,"THW Kiel","RSV Mülheim/Ruhr","10:8","a59837b6-3960-11ef-bd00-ffa068a44a47"
1969,1969-11-16,"THW Kiel","VfL Gummersbach","8:12","9bf775f3-3960-11ef-8fbd-d3de5c174a65"
1969,1969-10-29,"GWD Minden","Hamburger SV","13:11","9cf90b4c-3960-11ef-b434-d3de5c174a65"
1969,1969-10-26,"RSV Mülheim/Ruhr","GWD Minden","10:19","9ce8e154-3960-11ef-b7a7-d3de5c174a65"
1969,1969-11-08,"THW Kiel","TV Krefeld-Oppum 1894","8:8","9f5a225d-3960-11ef-b93a-d3de5c174a65"
1969,1969-11-12,"VfL Gummersbach","TuS 05 Wellinghofen","16:5","9be6a50a-3960-11ef-ac7e-d3de5c174a65"
1969,1969-10-15,"Füchse Berlin","S3L Handball","17:15","a7681d13-3960-11ef-a375-ffa068a44a47"
1969,1969-11-01,"SpVgg 1887 Möhringen","TV Hochdorf","20:17","a6bcfa05-3960-11ef-9034-ffa068a44a47"
1969,1969-11-01,"TV Großwallstadt","FRISCH AUF! Göppingen","17:16","a8687f45-3960-11ef-a478-ffa068a44a47"
1969,1969-11-18,"SpVgg 1887 Möhringen","TS Esslingen 1890","22:14","a9973c05-3960-11ef-a25a-ffa068a44a47"
1969,1969-10-08,"VfL Gummersbach","RSV Mülheim/Ruhr","23:7","9ba25caa-3960-11ef-9268-d3de5c174a65"
1969,1969-12-13,"S3L Handball","VfL Gummersbach","17:18","9c4dcd40-3960-11ef-a4ba-d3de5c174a65"
1969,1969-10-11,"S3L Handball","TS Esslingen 1890","22:13","a755d54f-3960-11ef-9d3c-ffa068a44a47"
1969,1969-10-25,"VfL Gummersbach","TV Krefeld-Oppum 1894","22:10","9bd56ddb-3960-11ef-b6cf-d3de5c174a65"
1969,1969-09-27,"GWD Minden","VfL Lübeck-Schwartau","22:14","9ca2f222-3960-11ef-ad21-d3de5c174a65"
1969,1969-11-08,"S3L Handball","SpVgg 1887 Möhringen","30:19","a7ae760d-3960-11ef-b40b-ffa068a44a47"
1969,1969-10-04,"GWD Minden","TuS 05 Wellinghofen","12:11","9cb58a0e-3960-11ef-8d93-d3de5c174a65"
1969,1969-11-08,"TV Hochdorf","FRISCH AUF! Göppingen","11:16","a6d1a644-3960-11ef-95ec-ffa068a44a47"
1969,1969-12-06,"VfL Gummersbach","Hamburger SV","18:14","9c3e038c-3960-11ef-8dd6-d3de5c174a65"
1969,1969-12-13,"Hamburger SV","FRISCH AUF! Göppingen","13:15","9e2482ab-3960-11ef-b48a-d3de5c174a65"
1969,1969-09-12,"FRISCH AUF! Göppingen","TS Esslingen 1890","20:10","a935cf23-3960-11ef-8d57-ffa068a44a47"
1969,1969-10-21,"S3L Handball","TSV 1896 Rintheim","26:16","a7794800-3960-11ef-a5b4-ffa068a44a47"
1969,1969-09-13,"TV Krefeld-Oppum 1894","VfL Gummersbach","20:19","9b6c9f65-3960-11ef-b194-d3de5c174a65"
1969,1969-10-29,"TuS 05 Wellinghofen","RSV Mülheim/Ruhr","14:15","9ea4952c-3960-11ef-9952-d3de5c174a65"
1969,1969-10-18,"FRISCH AUF! Göppingen","SpVgg 1887 Möhringen","21:11","a9d0a227-3960-11ef-b4dc-ffa068a44a47"
1969,1969-11-09,"VfL Lübeck-Schwartau","RSV Mülheim/Ruhr","18:8","a5d3d1bb-3960-11ef-a9db-ffa068a44a47"
1969,1969-10-01,"TuS 05 Wellinghofen","VfL Gummersbach","13:14","9b918d8f-3960-11ef-8449-d3de5c174a65"
1969,1969-11-02,"RSV Mülheim/Ruhr","THW Kiel","12:12","a5bf78c7-3960-11ef-b0e0-ffa068a44a47"
1969,1969-10-29,"Füchse Berlin","TV Großwallstadt","19:15","a8575f1f-3960-11ef-aeaf-ffa068a44a47"
1969,1969-10-11,"THW Kiel","GWD Minden","9:12","9cd70667-3960-11ef-914b-d3de5c174a65"
1969,1969-10-04,"FRISCH AUF! Göppingen","TV Hochdorf","17:13","a64f71e0-3960-11ef-bc1e-ffa068a44a47"
1969,1969-10-18,"THW Kiel","VfL Lübeck-Schwartau","9:13","a5f781c5-3960-11ef-befd-ffa068a44a47"
1969,1969-09-20,"S3L Handball","FRISCH AUF! Göppingen","11:18","a71e7469-3960-11ef-b02e-ffa068a44a47"
1969,1969-10-08,"S3L Handball","TV Großwallstadt","23:17","a742ad9e-3960-11ef-af39-ffa068a44a47"
1969,1969-10-04,"TV Krefeld-Oppum 1894","THW Kiel","10:19","9f2efe82-3960-11ef-aa70-d3de5c174a65"
1969,1969-11-22,"Füchse Berlin","TV Hochdorf","16:10","a6f85e7d-3960-11ef-ab0a-ffa068a44a47"
1969,1969-11-22,"GWD Minden","THW Kiel","14:9","9d46d02f-3960-11ef-9eac-d3de5c174a65"
1969,1969-09-27,"TV Hochdorf","SpVgg 1887 Möhringen","14:14","a63d05ff-3960-11ef-ad6a-ffa068a44a47"
1969,1969-10-18,"TSV 1896 Rintheim","TV Großwallstadt","23:18","a8438d20-3960-11ef-9c4b-ffa068a44a47"
1969,1969-11-22,"VfL Gummersbach","VfL Lübeck-Schwartau","25:17","9c1b0040-3960-11ef-8889-d3de5c174a65"
1969,1969-09-13,"GWD Minden","RSV Mülheim/Ruhr","15:11","9c81112a-3960-11ef-af8e-d3de5c174a65"
1969,1969-11-02,"TSV 1896 Rintheim","TS Esslingen 1890","13:10","a98554bc-3960-11ef-8e7a-ffa068a44a47"
1969,1969-10-08,"GWD Minden","TV Krefeld-Oppum 1894","21:11","9cc6d280-3960-11ef-b330-d3de5c174a65"
1969,1969-09-17,"SpVgg 1887 Möhringen","TSV 1896 Rintheim","24:9","a9bcfd60-3960-11ef-8e14-ffa068a44a47"
1969,1969-09-20,"VfL Gummersbach","THW Kiel","25:12","9b80dfae-3960-11ef-9111-d3de5c174a65"
1969,1969-09-27,"TV Krefeld-Oppum 1894","Hamburger SV","17:18","9d8c794d-3960-11ef-8602-d3de5c174a65"
1969,1969-10-18,"GWD Minden","VfL Gummersbach","13:17","9bc38b8c-3960-11ef-bf90-d3de5c174a65"
1969,1969-10-25,"TS Esslingen 1890","FRISCH AUF! Göppingen","17:23","a9739a33-3960-11ef-a5ab-ffa068a44a47"
1969,1969-09-13,"Füchse Berlin","SpVgg 1887 Möhringen","13:12","a8b0d5a8-3960-11ef-8162-ffa068a44a47"
1969,1969-10-04,"SpVgg 1887 Möhringen","S3L Handball","9:9","a730a0f1-3960-11ef-b26d-ffa068a44a47"
1969,1969-10-25,"TV Großwallstadt","TV Hochdorf","17:19","a698af77-3960-11ef-9095-ffa068a44a47"
1969,1969-09-13,"THW Kiel","Hamburger SV","8:9","9d7bf211-3960-11ef-a644-d3de5c174a65"
1969,1969-10-11,"VfL Lübeck-Schwartau","VfL Gummersbach","15:18","9bb36053-3960-11ef-9cd3-d3de5c174a65"
1969,1969-09-06,"VfL Gummersbach","GWD Minden","21:12","9b59befd-3960-11ef-90f3-d3de5c174a65"
1969,1969-11-12,"Füchse Berlin","FRISCH AUF! Göppingen","15:20","a8fac5b7-3960-11ef-abe7-ffa068a44a47"
1969,1969-11-18,"TSV 1896 Rintheim","TV Hochdorf","21:9","a6e60b20-3960-11ef-8a2f-ffa068a44a47"
1969,1969-09-20,"TV Großwallstadt","Füchse Berlin","20:17","a7f5f1a4-3960-11ef-abf0-ffa068a44a47"
1969,1969-10-04,"RSV Mülheim/Ruhr","VfL Lübeck-Schwartau","18:24","a5ac37e1-3960-11ef-a2f2-ffa068a44a47"
1969,1969-12-09,"GWD Minden","Hamburger SV","14:15","9d584107-3960-11ef-a4fa-d3de5c174a65"
1969,1969-11-26,"Hamburger SV","VfL Lübeck-Schwartau","22:16","9e12cebd-3960-11ef-bb3e-d3de5c174a65"
1969,1969-10-26,"VfL Lübeck-Schwartau","TuS 05 Wellinghofen","14:12","9e9073bb-3960-11ef-a723-d3de5c174a65"
1969,1969-11-01,"VfL Lübeck-Schwartau","GWD Minden","13:13","9d0af7ff-3960-11ef-b94f-d3de5c174a65"
1969,1969-10-10,"TV Hochdorf","Füchse Berlin","10:8","a675c525-3960-11ef-9f57-ffa068a44a47"
1969,1969-10-08,"TuS 05 Wellinghofen","THW Kiel","15:12","9e6ce207-3960-11ef-8fd2-d3de5c174a65"
1969,1969-11-22,"TS Esslingen 1890","S3L Handball","16:21","a7d27fb2-3960-11ef-ab8b-ffa068a44a47"
1969,1969-11-01,"S3L Handball","Füchse Berlin","20:10","a79c4df2-3960-11ef-a138-ffa068a44a47"
1969,1969-09-12,"TSV 1896 Rintheim","S3L Handball","11:19","a70bd7ed-3960-11ef-8e37-ffa068a44a47"
1969,1969-09-13,"TV Hochdorf","TV Großwallstadt","17:23","a61b5f50-3960-11ef-8699-ffa068a44a47"
1969,1969-09-20,"RSV Mülheim/Ruhr","TuS 05 Wellinghofen","11:16","9e596e5f-3960-11ef-9eb2-d3de5c174a65"
1969,1969-10-18,"TV Hochdorf","S3L Handball","18:19","a6878489-3960-11ef-ae04-ffa068a44a47"
1969,1970-01-01,"FRISCH AUF! Göppingen","VfL Gummersbach","22:18","9c6f72fb-3960-11ef-a223-d3de5c174a65"
1969,1969-11-22,"FRISCH AUF! Göppingen","TSV 1896 Rintheim","22:16","aa058373-3960-11ef-a3ca-ffa068a44a47"
1969,1969-09-26,"TS Esslingen 1890","TSV 1896 Rintheim","14:8","a947f7cd-3960-11ef-ac66-ffa068a44a47"
1969,1969-09-21,"Hamburger SV","GWD Minden","17:14","9c919252-3960-11ef-8ba8-d3de5c174a65"
1969,1969-12-20,"FRISCH AUF! Göppingen","Hamburger SV","14:13","9e35639a-3960-11ef-867d-d3de5c174a65"
1969,1969-10-08,"TS Esslingen 1890","SpVgg 1887 Möhringen","19:20","a95fc162-3960-11ef-ae64-ffa068a44a47"
1969,1969-10-12,"Hamburger SV","RSV Mülheim/Ruhr","14:12","9db3acf6-3960-11ef-81e8-d3de5c174a65"
1969,1969-10-10,"TSV 1896 Rintheim","FRISCH AUF! Göppingen","14:17","a9f469e9-3960-11ef-a9b7-ffa068a44a47"
1969,1969-10-04,"TSV 1896 Rintheim","Füchse Berlin","17:15","a8c23343-3960-11ef-b380-ffa068a44a47"
1969,1969-11-15,"Füchse Berlin","TSV 1896 Rintheim","26:16","a90e1d65-3960-11ef-92ef-ffa068a44a47"
1969,1969-09-06,"VfL Lübeck-Schwartau","THW Kiel","13:14","a5e51271-3960-11ef-af08-ffa068a44a47"
1969,1969-11-26,"RSV Mülheim/Ruhr","VfL Gummersbach","8:12","9c2cd1e1-3960-11ef-97c4-d3de5c174a65"
1969,1969-09-06,"S3L Handball","TV Hochdorf","19:15","a608a6a5-3960-11ef-9cbe-ffa068a44a47"
1969,1969-10-19,"Füchse Berlin","TS Esslingen 1890","15:9","a8d6009a-3960-11ef-9a01-ffa068a44a47"
1969,1969-10-29,"TSV 1896 Rintheim","SpVgg 1887 Möhringen","13:14","a9e2bd46-3960-11ef-ae75-ffa068a44a47"
1969,1969-09-06,"TV Großwallstadt","TSV 1896 Rintheim","18:14","a7e40954-3960-11ef-a08a-ffa068a44a47"
1969,1969-11-18,"FRISCH AUF! Göppingen","Füchse Berlin","17:15","a921e486-3960-11ef-93a4-ffa068a44a47"
1969,1969-10-25,"SpVgg 1887 Möhringen","Füchse Berlin","11:12","a8e7e552-3960-11ef-a076-ffa068a44a47"
1969,1969-11-18,"TV Großwallstadt","S3L Handball","17:16","a7c0a8fe-3960-11ef-8bf6-ffa068a44a47"
1969,1969-10-11,"TV Großwallstadt","SpVgg 1887 Möhringen","22:19","a830768e-3960-11ef-923a-ffa068a44a47"
1969,1969-11-07,"TS Esslingen 1890","TV Großwallstadt","23:19","a8797ca1-3960-11ef-bcac-ffa068a44a47"
1969,1969-11-19,"THW Kiel","TuS 05 Wellinghofen","11:8","9eb93c81-3960-11ef-a660-d3de5c174a65"
1969,1969-11-22,"SpVgg 1887 Möhringen","TV Großwallstadt","31:14","a88c6fe0-3960-11ef-af04-ffa068a44a47"
1969,1969-09-20,"TS Esslingen 1890","TV Hochdorf","17:19","a62c7a53-3960-11ef-9919-ffa068a44a47"
1969,1969-10-18,"TV Krefeld-Oppum 1894","RSV Mülheim/Ruhr","14:14","9f46bfe5-3960-11ef-8f81-d3de5c174a65"
1969,1969-11-19,"Hamburger SV","VfL Gummersbach","15:18","9c07df22-3960-11ef-97bb-d3de5c174a65"
1969,1969-10-04,"TV Großwallstadt","TS Esslingen 1890","19:15","a81eb95e-3960-11ef-b77a-ffa068a44a47"
1969,1969-11-17,"TV Krefeld-Oppum 1894","GWD Minden","15:21","9d311876-3960-11ef-a112-d3de5c174a65"
1969,1969-10-29,"TV Hochdorf","TS Esslingen 1890","18:13","a6a9b2c7-3960-11ef-85e2-ffa068a44a47"
1969,1969-11-09,"TuS 05 Wellinghofen","GWD Minden","19:19","9d1d4308-3960-11ef-b18c-d3de5c174a65"
1969,1969-10-29,"FRISCH AUF! Göppingen","S3L Handball","20:19","a78aed5b-3960-11ef-8255-ffa068a44a47"
1969,1969-09-27,"FRISCH AUF! Göppingen","TV Großwallstadt","26:21","a8097aca-3960-11ef-b460-ffa068a44a47"
1970,1970-12-05,"VfL Lübeck-Schwartau","VfL Gummersbach","17:27","8e6621ba-3960-11ef-9841-9b08c5d4c173"
1970,1970-11-28,"SpVgg 1887 Möhringen","S3L Handball","12:12","98e9343d-3960-11ef-ae40-d3de5c174a65"
1970,1970-11-01,"TuS 05 Wellinghofen","Hamburger SV","16:12","8ff0bb8b-3960-11ef-8970-9b08c5d4c173"
1970,1971-01-03,"S3L Handball","Füchse Berlin","22:16","991b9976-3960-11ef-bd19-d3de5c174a65"
1970,1971-01-02,"SpVgg 1887 Möhringen","TSV 1896 Rintheim","13:14","9b16c226-3960-11ef-9e10-d3de5c174a65"
1970,1971-01-03,"Hamburger SV","TuS 05 Wellinghofen","16:12","903b3d94-3960-11ef-91de-9b08c5d4c173"
1970,1970-11-07,"GWD Minden","TV Krefeld-Oppum 1894","16:12","8f044b2d-3960-11ef-a44b-9b08c5d4c173"
1970,1971-02-19,"GWD Minden","FRISCH AUF! Göppingen","15:7","8fb0c456-3960-11ef-9fe8-9b08c5d4c173"
1970,1970-10-17,"VfL Gummersbach","VfL Lübeck-Schwartau","28:11","8e049156-3960-11ef-825c-9b08c5d4c173"
1970,1970-12-19,"GWD Minden","VfL Lübeck-Schwartau","27:17","8f4cd5a8-3960-11ef-930f-9b08c5d4c173"
1970,1971-01-23,"TSV 1896 Rintheim","TV Großwallstadt","18:20","99ea9b93-3960-11ef-b7b7-d3de5c174a65"
1970,1970-12-05,"THW Kiel","GWD Minden","11:12","8f3d6eff-3960-11ef-9b8b-9b08c5d4c173"
1970,1971-01-10,"VfL Gummersbach","Hamburger SV","21:20","8e822132-3960-11ef-b61c-9b08c5d4c173"
1970,1971-01-30,"VfL Lübeck-Schwartau","TuS 05 Wellinghofen","18:14","90ce4b12-3960-11ef-bede-9b08c5d4c173"
1970,1971-01-16,"FRISCH AUF! Göppingen","TSV 1896 Rintheim","18:17","9b492c32-3960-11ef-81d1-d3de5c174a65"
1970,1970-11-13,"Füchse Berlin","TV Hochdorf","21:13","91dd51c2-3960-11ef-bd2f-9b08c5d4c173"
1970,1971-01-02,"TV Hochdorf","FRISCH AUF! Göppingen","25:15","98388116-3960-11ef-9b2b-d3de5c174a65"
1970,1971-01-23,"S3L Handball","TV Hochdorf","16:13","9869fdce-3960-11ef-b622-d3de5c174a65"
1970,1970-10-18,"SC Phönix Essen 1920","TuS 05 Wellinghofen","17:13","907627ed-3960-11ef-8808-9b08c5d4c173"
1970,1970-10-30,"TSV 1896 Rintheim","SpVgg 1887 Möhringen","16:12","9af46799-3960-11ef-9400-d3de5c174a65"
1970,1970-11-27,"THW Kiel","VfL Lübeck-Schwartau","11:9","9194840a-3960-11ef-b4c9-9b08c5d4c173"
1970,1970-10-09,"VfL Lübeck-Schwartau","THW Kiel","13:13","9186fd37-3960-11ef-9977-9b08c5d4c173"
1970,1971-01-22,"TuS 05 Wellinghofen","GWD Minden","10:19","8f80b999-3960-11ef-82c2-9b08c5d4c173"
1970,1970-10-24,"THW Kiel","TV Krefeld-Oppum 1894","16:11","90dba58e-3960-11ef-a65c-9b08c5d4c173"
1970,1971-01-16,"TV Hochdorf","Füchse Berlin","16:11","985985a6-3960-11ef-8db3-d3de5c174a65"
1970,1970-10-24,"TV Großwallstadt","FRISCH AUF! Göppingen","19:12","995da5ee-3960-11ef-b8e9-d3de5c174a65"
1970,1970-10-25,"Hamburger SV","SC Phönix Essen 1920","18:10","8fde3b86-3960-11ef-886f-9b08c5d4c173"
1970,1970-12-26,"TSV 1896 Rintheim","TV Hochdorf","12:9","9823e78b-3960-11ef-a9e8-d3de5c174a65"
1970,1970-11-18,"Füchse Berlin","SpVgg 1887 Möhringen","12:15","9a316576-3960-11ef-88d4-d3de5c174a65"
1970,1970-10-31,"VfL Gummersbach","GWD Minden","17:13","8e1fcf2e-3960-11ef-9b2c-9b08c5d4c173"
1970,1970-11-08,"THW Kiel","TuS 05 Wellinghofen","11:8","90842e2f-3960-11ef-b3d8-9b08c5d4c173"
1970,1970-11-07,"TV Großwallstadt","Füchse Berlin","15:9","99816b45-3960-11ef-afda-d3de5c174a65"
1970,1970-11-14,"TuS 05 Wellinghofen","VfL Lübeck-Schwartau","14:19","9092a00f-3960-11ef-8a6a-9b08c5d4c173"
1970,1970-10-31,"TV Krefeld-Oppum 1894","VfL Lübeck-Schwartau","13:13","90e947ac-3960-11ef-9cfd-9b08c5d4c173"
1970,1971-02-12,"VfL Gummersbach","TV Großwallstadt","16:20","8ebfb023-3960-11ef-a1b1-9b08c5d4c173"
1970,1970-10-11,"TSV Milbertshofen","TSV 1896 Rintheim","23:18","9a875302-3960-11ef-a6fc-d3de5c174a65"
1970,1970-10-17,"GWD Minden","THW Kiel","18:11","8ee90be0-3960-11ef-a607-9b08c5d4c173"
1970,1971-01-09,"FRISCH AUF! Göppingen","SpVgg 1887 Möhringen","13:11","9b286292-3960-11ef-a319-d3de5c174a65"
1970,1970-10-24,"TV Hochdorf","SpVgg 1887 Möhringen","15:17","91b2c268-3960-11ef-9e25-9b08c5d4c173"
1970,1970-11-14,"S3L Handball","TV Großwallstadt","22:15","98d6c4bf-3960-11ef-b04c-d3de5c174a65"
1970,1970-11-07,"S3L Handball","TSV 1896 Rintheim","22:16","98c4e848-3960-11ef-8ad3-d3de5c174a65"
1970,1970-10-11,"SC Phönix Essen 1920","VfL Gummersbach","19:12","8df5c685-3960-11ef-aafc-9b08c5d4c173"
1970,1970-11-14,"VfL Gummersbach","TV Krefeld-Oppum 1894","26:13","8e3c397b-3960-11ef-b9a7-9b08c5d4c173"
1970,1971-01-24,"Hamburger SV","VfL Lübeck-Schwartau","22:16","905a48b8-3960-11ef-98fc-9b08c5d4c173"
1970,1970-10-10,"TV Hochdorf","TV Großwallstadt","20:24","91a38bc7-3960-11ef-bb12-9b08c5d4c173"
1970,1970-10-18,"TSV Milbertshofen","Füchse Berlin","15:9","9a0e67ab-3960-11ef-8930-d3de5c174a65"
1970,1970-11-21,"VfL Gummersbach","SC Phönix Essen 1920","30:16","8e584aad-3960-11ef-85f3-9b08c5d4c173"
1970,1970-12-19,"VfL Gummersbach","TuS 05 Wellinghofen","17:14","8e74f41c-3960-11ef-94fa-9b08c5d4c173"
1970,1970-11-07,"SpVgg 1887 Möhringen","FRISCH AUF! Göppingen","11:19","9b05c3df-3960-11ef-82a4-d3de5c174a65"
1970,1970-10-23,"VfL Lübeck-Schwartau","GWD Minden","15:14","8ef6cc47-3960-11ef-8978-9b08c5d4c173"
1970,1970-10-31,"TSV Milbertshofen","TV Großwallstadt","19:19","996fd1b7-3960-11ef-848f-d3de5c174a65"
1970,1970-11-21,"FRISCH AUF! Göppingen","Füchse Berlin","21:16","9a4255a6-3960-11ef-aea2-d3de5c174a65"
1970,1970-12-19,"FRISCH AUF! Göppingen","TV Großwallstadt","25:15","99b50ccf-3960-11ef-a27c-d3de5c174a65"
1970,1971-02-12,"FRISCH AUF! Göppingen","GWD Minden","15:13","8f967d23-3960-11ef-b9d2-9b08c5d4c173"
1970,1970-11-14,"TSV 1896 Rintheim","FRISCH AUF! Göppingen","16:18","9b381202-3960-11ef-bed1-d3de5c174a65"
1970,1970-11-17,"FRISCH AUF! Göppingen","TSV Milbertshofen","19:15","9aac3f73-3960-11ef-8607-d3de5c174a65"
1970,1970-11-18,"THW Kiel","VfL Gummersbach","10:10","8e49fe1d-3960-11ef-a107-9b08c5d4c173"
1970,1970-11-17,"GWD Minden","TuS 05 Wellinghofen","12:8","8f20ef25-3960-11ef-81ed-9b08c5d4c173"
1970,1971-01-10,"SC Phönix Essen 1920","VfL Lübeck-Schwartau","19:16","91637b52-3960-11ef-b2d6-9b08c5d4c173"
1970,1970-10-31,"Füchse Berlin","S3L Handball","22:13","98ad989b-3960-11ef-8623-d3de5c174a65"
1970,1971-01-23,"VfL Gummersbach","THW Kiel","17:19","8ea32cc7-3960-11ef-9a2b-9b08c5d4c173"
1970,1971-01-23,"SpVgg 1887 Möhringen","Füchse Berlin","14:10","9a772aa3-3960-11ef-b3cb-d3de5c174a65"
1970,1971-01-02,"TV Großwallstadt","TSV Milbertshofen","25:11","99c778c2-3960-11ef-a97f-d3de5c174a65"
1970,1971-01-29,"THW Kiel","SC Phönix Essen 1920","17:15","91722ba8-3960-11ef-92d9-9b08c5d4c173"
1970,1970-10-10,"TV Krefeld-Oppum 1894","TuS 05 Wellinghofen","16:12","9068d0d8-3960-11ef-be2c-9b08c5d4c173"
1970,1970-11-17,"TV Krefeld-Oppum 1894","SC Phönix Essen 1920","15:12","90f70c49-3960-11ef-88e8-9b08c5d4c173"
1970,1970-12-12,"TV Großwallstadt","SpVgg 1887 Möhringen","17:15","99a3641d-3960-11ef-9fd4-d3de5c174a65"
1970,1971-01-02,"VfL Lübeck-Schwartau","TV Krefeld-Oppum 1894","20:12","911bd636-3960-11ef-84b3-9b08c5d4c173"
1970,1970-10-11,"Hamburger SV","GWD Minden","18:5","8edb60bd-3960-11ef-9dc5-9b08c5d4c173"
1970,1971-01-15,"TV Krefeld-Oppum 1894","VfL Gummersbach","12:17","8e95b4ad-3960-11ef-b5a5-9b08c5d4c173"
1970,1971-01-16,"THW Kiel","Hamburger SV","9:9","904b1823-3960-11ef-b269-9b08c5d4c173"
1970,1970-12-19,"SC Phönix Essen 1920","Hamburger SV","8:16","902b8fa6-3960-11ef-a4fb-9b08c5d4c173"
1970,1970-11-21,"GWD Minden","Hamburger SV","13:8","8f2f26c2-3960-11ef-afd4-9b08c5d4c173"
1970,1971-01-09,"TV Krefeld-Oppum 1894","GWD Minden","13:17","8f5bb3ac-3960-11ef-907f-9b08c5d4c173"
1970,1970-12-30,"TuS 05 Wellinghofen","SC Phönix Essen 1920","18:17","90b106ca-3960-11ef-ad81-9b08c5d4c173"
1970,1970-11-21,"TSV 1896 Rintheim","TSV Milbertshofen","12:15","9abd32aa-3960-11ef-9abe-d3de5c174a65"
